Matches,Runs,Wickets,Strike_Rate
1.6030934763531917,1.045554971416086,-1.1640233265390578,0.5148381560976083
-1.276412662894663,-0.9418836388547756,-0.7656006422615925,-0.8338878929928453
-1.4111264004033346,-1.2553702066509016,-0.5139652627179302,1.3292080281984913
1.55257582478744,-0.7834846160422965,-0.49299564775595833,0.7431144830007657
-0.6196831925398892,-0.1592710453074049,0.4506370255327753,-0.14471455312085707
1.502058173221688,1.9479326797728922,2.5266289067679892,-0.9776466870979478
1.1315953950728412,1.5858777704872256,0.8280900948482687,-0.08863282575018461
-1.2427342285174952,-1.07213510012218,-0.8704487170714518,-1.4922557769851692
0.6264188794153228,-0.31159902543369145,1.9814189177567212,-0.9061622317874434
-1.6131970066663421,-0.8662715617631044,-0.9543271769193392,-1.4665845637521149
1.1315953950728412,0.8424509979143706,-0.031664118592577464,0.2909061883569673
0.7274541825468266,0.7850520488812772,0.1360928011031974,1.211515389068489
-1.3437695316489988,-1.2426762083070444,-0.5978437225658176,-0.4030064524195849
1.3841836529016005,-1.1074575302963914,2.442750446920102,0.7194179784779468
1.3841836529016005,0.18181117106232364,-0.5978437225658176,-0.7995279614347574
0.07072471219205262,-0.5224297805360155,-0.43008680287004275,0.0033886001467622485
0.6095796622267389,-0.9093207735379245,-0.9123879469953955,0.7142837358313351
-1.3606087488375829,-0.5003532616771335,-0.84947910210948,-1.1083724037154998
-0.8385930159914805,-0.44571387750140024,-1.0172360218052547,-1.1146914715882514
-0.6196831925398892,0.42023757473825035,0.05221434125530997,-0.662088235202407
1.0979169606956733,1.8960528604545193,1.4362089287454527,-1.1514210535986213
-1.5121617035348383,-0.6973861924926562,-0.6817221824137051,0.3019645571342829
-1.5121617035348383,-1.2956598535683614,-0.7865702572235643,0.05631079358105836
-1.5121617035348383,-0.777965486327576,-1.122084096615114,1.4619084535262776
-1.4616440519690865,-0.5892112500841339,-0.84947910210948,-0.2173838336575013
0.7442933997354105,1.3358611944103858,-0.9543271769193392,0.5914568540547234
0.6769365309810746,1.0113363671848188,0.5135458704186908,1.7747023132274904
-0.7207184956713929,-0.7520255766683894,-0.1155425784404649,-1.2414677707853334
0.22227766688930814,0.07749961945410568,-0.7865702572235643,-1.6976254828496014
-1.326930314460415,-1.269168030937703,-0.4510564178320146,-0.9326233285045915
-0.24922041439104237,-1.041227973719745,-0.5139652627179302,-0.3457398998227714
0.5927404450381549,1.8287194779349287,0.4506370255327753,0.5626261068852938
-0.4681302378426337,0.7541449224788422,0.5974243302665783,-1.3437576819755026
-1.2595734457060792,-0.34636954263643077,-1.0382056367672268,1.0531437505076486
-0.8554322331800644,0.27011724649785207,-0.2623298831742679,-0.9685630270308669
0.4243482731523155,0.856800735172644,0.17803203102714113,1.6645135671963807
0.9800424403755857,0.56263112137804,0.30384972079897227,-1.5668997662320494
0.9968816575641697,-0.16810165285095777,-0.30426911309821164,1.0487993913451312
0.6600973137924907,-1.3083538519122186,-0.5768741076038458,-1.4499970105861415
0.5927404450381549,-1.1891406500742552,0.8071204798862969,0.4532272443382786
-1.2090557941403273,-1.2575778585367896,-0.7656006422615925,-0.3643021616989808
-0.8554322331800644,0.18953795266293236,-0.5139652627179302,0.7699705214599609
0.0033678434377168373,1.453970570305405,0.8280900948482687,-1.1526058788247617
1.4178620872787684,0.14980021871694457,3.029899665855314,1.7600894687717517
-0.6028439753513052,-0.9921077192587324,-0.8914183320334237,-0.29716206555099267
-0.8049145816143126,-0.9010420789658437,0.05221434125530997,-0.42038388906965213
-1.64687544104351,-0.9794137209148752,-1.0382056367672268,-0.2375258625018983
1.5694150419760238,-0.09028192387339834,0.7022724050764376,0.6743946198845899
-0.3334165003339621,-1.2272226451058268,-0.8704487170714518,1.558274238585742
0.7442933997354105,-0.15209617667826822,-0.9752967918813111,-1.3255903618413416
1.3841836529016005,2.2034683855644523,0.5135458704186908,-0.09495189362293623
-0.09766745969378685,1.254729987603994,-0.6607525674517332,-0.7766213403960324
-1.7479107441750137,-1.0583372758353786,-1.0382056367672268,-0.3658819286671684
0.9295247888098339,0.06701327299613667,2.3798416020341864,1.4492703177807744
0.4243482731523155,0.04604058008019867,1.0168166295060155,-0.50845589754613
0.6264188794153228,-0.7768616603846319,-0.13651219340243675,-0.15498303841407834
0.895846354432666,1.2210632963441987,0.4506370255327753,-0.20869511533246768
-0.5186478894083855,-0.8773098211925454,-0.010694503630605605,1.2158597482310065
0.25595610126647605,0.6454180670988479,1.2055431641637622,0.8023557443078134
1.6704503451075274,2.2470695103107445,2.778264286311652,-1.095734267969996
0.4580267075294834,1.6493477622065116,0.6183939452285502,-1.3820670309540601
1.1484346122614253,0.051007796823447145,0.03124472629333811,1.2936632714142624
-1.5626793551005902,-1.0754465779510123,-0.84947910210948,0.5610463399171051
0.2054384497007242,0.521789561489108,-0.13651219340243675,0.9627020915788893
-0.030310590939451057,-0.2492328596573495,-0.7865702572235643,0.7292915220291214
1.6030934763531917,0.5698059900071767,0.010275111331366252,-1.0724327051892244
0.23911688407789208,-1.125118745383497,0.15706241606516927,1.7099318675317843
-1.1753773597631594,-0.3016645919471945,-0.2832994981362398,0.26049567421935016
-0.3839341518997139,0.6487295449276802,0.47160664049474715,1.3256535525200683
0.6095796622267389,0.6636311951574256,-0.3252387280601835,1.0578830514122126
-0.6365224097284732,0.3473850625039394,-0.5139652627179302,1.4188598036431561
0.3401521872093958,1.4815662188790077,0.11512318614122555,-0.7019773511491522
